alert_id,row_index,timestamp,source_ip,destination_ip,predicted_class,true_class,confidence,simulated_campaign_id,correlation_group_id,is_correlated_campaign,kill_chain_stages_seen,matched_known_pattern,matched_pattern_similarity,priority_score,priority_bucket,effective_severity_score,own_severity_label,top_contributing_features
ALERT-00065,137251,2026-08-12 10:11:48,10.0.160.81,192.168.170.218,DoS GoldenEye,DoS GoldenEye,0.9875783316411204,CAMP-0023,CORR-0009,True,"impact, reconnaissance",Reconnaissance-to-DDoS Campaign,0.890918493270874,91.19,Critical,1.0,High,"[{""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07660097795668905}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.07593161880008376}, {""feature"": ""Packet Length Variance"", ""shap_value"": 0.07175089580092436}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06443541622983318}, {""feature"": ""Packet Length Std"", ""shap_value"": 0.05408024628064792}]"
ALERT-00096,316172,2026-08-12 13:13:42,10.0.206.246,192.168.179.133,DDoS,DDoS,0.9996819547101864,CAMP-0032,CORR-0020,False,impact,,,89.15,Critical,1.0,Critical,"[{""feature"": ""min_seg_size_forward"", ""shap_value"": 0.09883405888504378}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.06252114867703559}, {""feature"": ""Destination Port"", ""shap_value"": 0.06116735104043007}, {""feature"": ""Bwd Header Length"", ""shap_value"": 0.05889105127668843}, {""feature"": ""act_data_pkt_fwd"", ""shap_value"": 0.04866729750179888}]"
ALERT-00033,23713,2026-08-12 12:13:09,10.0.175.64,192.168.171.27,DDoS,DDoS,0.9996845018667092,CAMP-0012,CORR-0013,False,impact,,,89.15,Critical,1.0,Critical,"[{""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.08263223969329912}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.07454982737937663}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07248065713817922}, {""feature"": ""Packet Length Variance"", ""shap_value"": 0.06513434423217034}, {""feature"": ""Fwd Packet Length Std"", ""shap_value"": 0.06506600670309483}]"
ALERT-00034,282064,2026-08-12 12:15:42,10.0.175.64,192.168.171.27,DDoS,DDoS,0.9996803781871222,CAMP-0012,CORR-0013,False,impact,,,89.15,Critical,1.0,Critical,"[{""feature"": ""min_seg_size_forward"", ""shap_value"": 0.10274576960400664}, {""feature"": ""Destination Port"", ""shap_value"": 0.0722568090337102}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.06594387245967216}, {""feature"": ""act_data_pkt_fwd"", ""shap_value"": 0.05962317852069042}, {""feature"": ""Bwd Header Length"", ""shap_value"": 0.058995668766499185}]"
ALERT-00002,345216,2026-08-12 11:53:08,10.0.172.166,192.168.77.118,DDoS,DDoS,0.9996845034860844,CAMP-0001,CORR-0012,True,"impact, reconnaissance",Reconnaissance-to-DDoS Campaign,1.0000001192092896,89.15,Critical,1.0,Critical,"[{""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.07831640802178497}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.07491673848905711}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07334590666966163}, {""feature"": ""Packet Length Variance"", ""shap_value"": 0.07045271160990602}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06471671850762836}]"
ALERT-00001,343814,2026-08-12 11:52:40,10.0.172.166,192.168.77.118,PortScan,PortScan,0.9991812645126662,CAMP-0001,CORR-0012,True,"impact, reconnaissance",Reconnaissance-to-DDoS Campaign,1.0000001192092896,89.14,Critical,1.0,Medium,"[{""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.11081259766241836}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.055660831853183955}, {""feature"": ""Flow Bytes/s"", ""shap_value"": 0.04601630753099542}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.044176947901783795}, {""feature"": ""Destination Port"", ""shap_value"": 0.04222247200410565}]"
ALERT-00248,155376,2026-08-12 11:24:44,10.0.249.40,192.168.20.121,Botnet,Botnet,0.9998984412359724,,,False,,,,85.78,Critical,1.0,Critical,"[{""feature"": ""Destination Port"", ""shap_value"": 0.13424863969787001}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.09278796040812098}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.08328334234775848}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.040765362107031244}, {""feature"": ""Fwd IAT Mean"", ""shap_value"": 0.034949345497718144}]"
ALERT-00279,63303,2026-08-12 11:41:10,10.0.188.34,192.168.24.233,Botnet,BENIGN,0.999880667985034,,,False,,,,85.78,Critical,1.0,Critical,"[{""feature"": ""Destination Port"", ""shap_value"": 0.10285155909507888}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.07367231234113929}, {""feature"": ""Bwd Packet Length Min"", ""shap_value"": 0.06607359576446796}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.04292800438277153}, {""feature"": ""Fwd IAT Mean"", ""shap_value"": 0.03933230950004171}]"
ALERT-00176,163432,2026-08-12 11:39:32,10.0.12.250,192.168.14.142,DDoS,DDoS,0.9996845034875672,,,False,,,,85.77,Critical,1.0,Critical,"[{""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.07944577562567645}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.07455637695036221}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07299965254957996}, {""feature"": ""Packet Length Variance"", ""shap_value"": 0.07053563216139944}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06741038412841745}]"
ALERT-00253,204672,2026-08-12 11:36:56,10.0.61.162,192.168.176.236,DDoS,DDoS,0.9996823614413094,,,False,,,,85.77,Critical,1.0,Critical,"[{""feature"": ""min_seg_size_forward"", ""shap_value"": 0.09604152792043955}, {""feature"": ""Destination Port"", ""shap_value"": 0.06302361701454012}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.06136198475250471}, {""feature"": ""Bwd Header Length"", ""shap_value"": 0.05960314318223254}, {""feature"": ""act_data_pkt_fwd"", ""shap_value"": 0.049055788515106245}]"
ALERT-00178,219741,2026-08-12 11:35:17,10.0.27.224,192.168.4.147,DDoS,DDoS,0.9996844963715414,,,False,,,,85.77,Critical,1.0,Critical,"[{""feature"": ""min_seg_size_forward"", ""shap_value"": 0.08064207093295925}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.08005221197458046}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07234677336662076}, {""feature"": ""Packet Length Variance"", ""shap_value"": 0.0698776522379741}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06209214912733809}]"
ALERT-00171,282592,2026-08-12 11:31:00,10.0.50.56,192.168.190.124,DDoS,DDoS,0.9996818029347636,,,False,,,,85.77,Critical,1.0,Critical,"[{""feature"": ""min_seg_size_forward"", ""shap_value"": 0.09761422995664071}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.06277167674552002}, {""feature"": ""Bwd Header Length"", ""shap_value"": 0.06164724351728986}, {""feature"": ""Destination Port"", ""shap_value"": 0.05989350718116642}, {""feature"": ""act_data_pkt_fwd"", ""shap_value"": 0.04853697359667791}]"
ALERT-00312,321625,2026-08-12 11:07:14,10.0.54.151,192.168.56.209,DDoS,DDoS,0.9996817204162042,,,False,,,,85.77,Critical,1.0,Critical,"[{""feature"": ""min_seg_size_forward"", ""shap_value"": 0.0990517612438815}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.06276821784718614}, {""feature"": ""Destination Port"", ""shap_value"": 0.061287364552346936}, {""feature"": ""Bwd Header Length"", ""shap_value"": 0.05884381949334735}, {""feature"": ""act_data_pkt_fwd"", ""shap_value"": 0.04811364121380047}]"
ALERT-00288,17386,2026-08-12 11:24:25,10.0.24.203,192.168.102.4,DDoS,DDoS,0.9996844976290952,,,False,,,,85.77,Critical,1.0,Critical,"[{""feature"": ""min_seg_size_forward"", ""shap_value"": 0.08047392529444777}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.07299643572149081}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07131746102047608}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06925780017869072}, {""feature"": ""Packet Length Variance"", ""shap_value"": 0.06615418601954248}]"
ALERT-00168,214865,2026-08-12 11:27:57,10.0.85.91,192.168.180.117,DDoS,DDoS,0.9996676780347942,,,False,,,,85.77,Critical,1.0,Critical,"[{""feature"": ""min_seg_size_forward"", ""shap_value"": 0.10276329443584725}, {""feature"": ""Destination Port"", ""shap_value"": 0.0755395787167669}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.06581634947159512}, {""feature"": ""act_data_pkt_fwd"", ""shap_value"": 0.05997304304082811}, {""feature"": ""Bwd Header Length"", ""shap_value"": 0.05825335311684515}]"
ALERT-00292,446195,2026-08-12 11:59:08,10.0.159.227,192.168.242.144,DDoS,DDoS,0.9996844930351906,,,False,,,,85.77,Critical,1.0,Critical,"[{""feature"": ""min_seg_size_forward"", ""shap_value"": 0.08080136409280202}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.07979082966548798}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07500487667863802}, {""feature"": ""Packet Length Variance"", ""shap_value"": 0.06785232444945417}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06148276679893831}]"
ALERT-00195,43659,2026-08-12 11:24:28,10.0.19.176,192.168.60.237,DDoS,DDoS,0.9996844972833792,,,False,,,,85.77,Critical,1.0,Critical,"[{""feature"": ""min_seg_size_forward"", ""shap_value"": 0.080881300920472}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.07947330189378332}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07289362952876996}, {""feature"": ""Packet Length Variance"", ""shap_value"": 0.06957779652865673}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.0637387818560389}]"
ALERT-00329,160753,2026-08-12 11:57:35,10.0.163.150,192.168.141.183,DDoS,DDoS,0.9996822186748175,,,False,,,,85.77,Critical,1.0,Critical,"[{""feature"": ""min_seg_size_forward"", ""shap_value"": 0.09605543172211037}, {""feature"": ""Destination Port"", ""shap_value"": 0.06298785161085325}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.0612457569084421}, {""feature"": ""Bwd Header Length"", ""shap_value"": 0.05953675437715877}, {""feature"": ""act_data_pkt_fwd"", ""shap_value"": 0.04906885030942024}]"
ALERT-00215,222346,2026-08-12 11:17:50,10.0.10.117,192.168.23.81,DDoS,DDoS,0.9996844976403526,,,False,,,,85.77,Critical,1.0,Critical,"[{""feature"": ""min_seg_size_forward"", ""shap_value"": 0.08073900621814181}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.07394936076388209}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07154290068321281}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06793686433954947}, {""feature"": ""Packet Length Variance"", ""shap_value"": 0.06651189882055521}]"
ALERT-00135,310353,2026-08-12 11:15:02,10.0.11.194,192.168.8.244,DDoS,DDoS,0.9996845032499062,,,False,,,,85.77,Critical,1.0,Critical,"[{""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.08462283702103941}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07581257672379305}, {""feature"": ""Fwd Packet Length Std"", ""shap_value"": 0.07306981883218108}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.06796673663447926}, {""feature"": ""Packet Length Variance"", ""shap_value"": 0.06621973885206302}]"
ALERT-00205,486277,2026-08-12 11:05:01,10.0.155.65,192.168.7.24,DDoS,DDoS,0.9996815113029122,,,False,,,,85.77,Critical,1.0,Critical,"[{""feature"": ""min_seg_size_forward"", ""shap_value"": 0.10196856612245096}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.0677341794529714}, {""feature"": ""Destination Port"", ""shap_value"": 0.06551122889864601}, {""feature"": ""Bwd Header Length"", ""shap_value"": 0.06468764011362164}, {""feature"": ""act_data_pkt_fwd"", ""shap_value"": 0.05359538956305321}]"
ALERT-00144,450086,2026-08-12 11:12:37,10.0.152.177,192.168.213.161,DDoS,DDoS,0.9996844969599388,,,False,,,,85.77,Critical,1.0,Critical,"[{""feature"": ""min_seg_size_forward"", ""shap_value"": 0.0810107541224782}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.07999071098616785}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07272076450323654}, {""feature"": ""Packet Length Variance"", ""shap_value"": 0.06898047670766841}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.062339909460836854}]"
ALERT-00286,460955,2026-08-12 12:37:02,10.0.37.194,192.168.248.58,DDoS,DDoS,0.999684496961467,,,False,,,,85.77,Critical,1.0,Critical,"[{""feature"": ""min_seg_size_forward"", ""shap_value"": 0.08118298852160952}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.07875097840579882}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07378087121308075}, {""feature"": ""Packet Length Variance"", ""shap_value"": 0.06909065369239442}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06279795687669418}]"
ALERT-00123,121113,2026-08-12 12:03:34,10.0.112.125,192.168.8.100,DDoS,DDoS,0.9996844953820266,,,False,,,,85.77,Critical,1.0,Critical,"[{""feature"": ""min_seg_size_forward"", ""shap_value"": 0.08115940188979616}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.07868216456806361}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.0737192168723636}, {""feature"": ""Packet Length Variance"", ""shap_value"": 0.06895276490261593}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06126868784898183}]"
ALERT-00177,386888,2026-08-12 13:28:05,10.0.179.242,192.168.33.164,DDoS,DDoS,0.999684503228063,,,False,,,,85.77,Critical,1.0,Critical,"[{""feature"": ""min_seg_size_forward"", ""shap_value"": 0.08040107939944548}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.07927839356223795}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.0741855219041147}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.07007694079582527}, {""feature"": ""Packet Length Variance"", ""shap_value"": 0.06980282244049876}]"
ALERT-00323,130109,2026-08-12 14:59:50,10.0.12.187,192.168.201.233,DDoS,DDoS,0.9996844968241888,,,False,,,,85.77,Critical,1.0,Critical,"[{""feature"": ""min_seg_size_forward"", ""shap_value"": 0.08105420973425968}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.07919694803813139}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07282337670864833}, {""feature"": ""Packet Length Variance"", ""shap_value"": 0.06947609898550514}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06182481397601047}]"
ALERT-00150,399970,2026-08-12 14:47:06,10.0.28.111,192.168.246.93,DDoS,DDoS,0.9996845033381776,,,False,,,,85.77,Critical,1.0,Critical,"[{""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.07929282646560169}, {""feature"": ""min_seg_size_forward"", ""shap_value"": 0.07917396814734028}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.0743690954554422}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.07186762861953015}, {""feature"": ""Packet Length Variance"", ""shap_value"": 0.0698281838125957}]"
ALERT-00328,116404,2026-08-12 14:40:57,10.0.38.17,192.168.33.71,DDoS,DDoS,0.9996746018878808,,,False,,,,85.77,Critical,1.0,Critical,"[{""feature"": ""min_seg_size_forward"", ""shap_value"": 0.10167195186280327}, {""feature"": ""Destination Port"", ""shap_value"": 0.07270900430825279}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.06727516174414151}, {""feature"": ""act_data_pkt_fwd"", ""shap_value"": 0.06054792495021994}, {""feature"": ""Bwd Header Length"", ""shap_value"": 0.0587211856626933}]"
ALERT-00327,133156,2026-08-12 14:32:12,10.0.19.231,192.168.21.83,DDoS,DDoS,0.9996844953884444,,,False,,,,85.77,Critical,1.0,Critical,"[{""feature"": ""min_seg_size_forward"", ""shap_value"": 0.08096124205754894}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.07949639712636725}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.0730497454774534}, {""feature"": ""Packet Length Variance"", ""shap_value"": 0.06835062638382165}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06354989696974003}]"
ALERT-00121,268777,2026-08-12 14:29:27,10.0.138.192,192.168.189.140,DDoS,DDoS,0.999684497639566,,,False,,,,85.77,Critical,1.0,Critical,"[{""feature"": ""min_seg_size_forward"", ""shap_value"": 0.08096622489522479}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.07300896675330949}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.0722159969817243}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.06852626883339116}, {""feature"": ""Packet Length Variance"", ""shap_value"": 0.06611044105956256}]"
ALERT-00154,404457,2026-08-12 14:23:34,10.0.199.124,192.168.120.112,DDoS,DDoS,0.9996844973934196,,,False,,,,85.77,Critical,1.0,Critical,"[{""feature"": ""min_seg_size_forward"", ""shap_value"": 0.08064558183806661}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.07809508243279456}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07359031527408064}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.07096879769347701}, {""feature"": ""Packet Length Variance"", ""shap_value"": 0.06943514251898415}]"
ALERT-00206,125975,2026-08-12 14:14:08,10.0.247.173,192.168.215.221,DDoS,DDoS,0.999684501980047,,,False,,,,85.77,Critical,1.0,Critical,"[{""feature"": ""min_seg_size_forward"", ""shap_value"": 0.07944749563841776}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.0793170307212986}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.07427043220334253}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.07040345218260548}, {""feature"": ""Packet Length Variance"", ""shap_value"": 0.0695024465969851}]"
ALERT-00311,474566,2026-08-12 14:02:40,10.0.53.18,192.168.213.196,DDoS,DDoS,0.999684497508262,,,False,,,,85.77,Critical,1.0,Critical,"[{""feature"": ""min_seg_size_forward"", ""shap_value"": 0.08059244645487207}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.07773851333916834}, {""feature"": ""Bwd Packet Length Std"", ""shap_value"": 0.07326555109212454}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.0730036795315134}, {""feature"": ""Packet Length Variance"", ""shap_value"": 0.0690051701599195}]"
ALERT-00214,110925,2026-08-12 14:00:25,10.0.170.242,192.168.103.209,DDoS,DDoS,0.9996844956469082,,,False,,,,85.77,Critical,1.0,Critical,"[{""feature"": ""min_seg_size_forward"", ""shap_value"": 0.08577532820189485}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.07118674397945501}, {""feature"": ""Packet Length Variance"", ""shap_value"": 0.06872420020500322}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.0668408171606172}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06334035009882821}]"
ALERT-00304,73888,2026-08-12 13:57:21,10.0.26.252,192.168.176.95,DDoS,DDoS,0.99968445754654,,,False,,,,85.77,Critical,1.0,Critical,"[{""feature"": ""min_seg_size_forward"", ""shap_value"": 0.08569076738364667}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.07230859205682223}, {""feature"": ""Packet Length Variance"", ""shap_value"": 0.06852600411449757}, {""feature"": ""Subflow Bwd Bytes"", ""shap_value"": 0.06676313779004524}, {""feature"": ""Avg Bwd Segment Size"", ""shap_value"": 0.06311683325328152}]"
ALERT-00250,183610,2026-08-12 13:51:25,10.0.21.219,192.168.85.219,DDoS,DDoS,0.9996822671711132,,,False,,,,85.77,Critical,1.0,Critical,"[{""feature"": ""min_seg_size_forward"", ""shap_value"": 0.09737014209114175}, {""feature"": ""Destination Port"", ""shap_value"": 0.06262717764867545}, {""feature"": ""Init_Win_bytes_backward"", ""shap_value"": 0.061406126884640116}, {""feature"": ""Bwd Header Length"", ""shap_value"": 0.05934311202519744}, {""feature"": ""act_data_pkt_fwd"", ""shap_value"": 0.048819477729142316}]"
